player_id,player_name,player_display_name,position,position_group,headshot_url,season,season_type,recent_team,games,completions,attempts,passing_yards,passing_tds,passing_interceptions,sacks_suffered,sack_yards_lost,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_cpoe,passing_2pt_conversions,pacr,passing_10,passing_16,passing_20,passing_40,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,rushing_10,rushing_12,rushing_20,rushing_40,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,receiving_10,receiving_16,receiving_20,receiving_40,racr,target_share,air_yards_share,wopr,special_teams_tds,def_tackles_solo,def_tackles_with_assist,def_tackle_assists,def_tackles_for_loss,def_tackles_for_loss_yards,def_fumbles_forced,def_sacks,def_sack_yards,def_qb_hits,def_interceptions,def_interception_yards,def_pass_defended,def_tds,def_fumbles,def_safeties,misc_yards,fumble_recovery_own,fumble_recovery_yards_own,fumble_recovery_opp,fumble_recovery_yards_opp,fumble_recovery_tds,penalties,penalty_yards,fumbles_forced_by_opp,fumbles_not_forced,fumbles_out_of_bounds,fumbles_total,fumbles_lost_total,punt_returns,punt_return_yards,kickoff_returns,kickoff_return_yards,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_list,fg_missed_list,fg_blocked_list,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,gwfg_made,gwfg_att,gwfg_missed,gwfg_blocked,gwfg_distance_list,pt_att,pt_blocked,pt_long,pt_yards,pt_inside_20,pt_out_of_bounds,pt_downed,pt_touchback,pt_fair_caught,pt_returned,pt_return_yards,pt_return_tds,pt_net_yards,fantasy_points,fantasy_points_ppr
00-0032042,C.Riley,Curtis Riley,FS,DB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/z5kqrn9uz8fjkaykk3xt",2017,REG,TEN,6,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,8,0,4,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
00-0032043,Q.Spain,Quinton Spain,G,OL,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mvclppna34mfpbvttdke",2017,REG,TEN,3,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
00-0032048,M.Brown,Mack Brown,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fjzfchsmhpgl1uqiknek",2017,REG,MIN,3,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,8,29,0,0,0,1,-4.29966645990498,0,1,0,0,0,1,1,11,0,0,0,2,9,1,0.676849025418051,0,1,0,0,0,5.5,0.00187265917602996,0.000481579581025765,0.00314609447076298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,4,5
00-0032050,C.Moore,Corey Moore,DB,DB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rtpdzarniwu6x4viobef",2017,REG,HOU,11,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,20,0,7,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
00-0032052,D.Fowler,Dante Fowler Jr.,DE,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tuvfudn3repds06zb5hi",2017,REG,JAX,12,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,17,0,3,7,38,2,8,49,10,0,0,0,0,0,0,0,0,0,2,53,1,7,43,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
00-0032053,B.Scherff,Brandon Scherff,G,OL,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/anatrup32nwke2whu7vo",2017,REG,WAS,2,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
00-0032054,B.Perriman,Breshad Perriman,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zpwov1n42bi5lsqdlxhh",2017,REG,BAL,11,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,10,35,77,0,0,0,491,5,3,-21.8757536630346,0,2,0,0,0,0.156822810590631,0.0623885918003565,0.127798021863613,0.183041503005064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,7.7,17.7
00-0032055,D.Funchess,Devin Funchess,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/j0q0lmao9tg0rbviax6z",2017,REG,CAR,16,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,63,111,840,8,0,0,1442,296,40,33.0943767818715,0,36,23,15,1,0.58252427184466,0.225609756097561,0.339453860640301,0.576032336594552,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,132,195
00-0032056,H.Kikaha,Hau'oli Kikaha,OLB,LB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ukvnwbo9dwpmerj3r7eu",2017,REG,NO,6,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,6,0,4,4,24,0,4,24,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
00-0032057,J.Tartt,Jaquiski Tartt,S,DB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kvy8moe4ay9wtxp7typ7",2017,REG,SF,9,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,36,2,17,3,5,0,0.5,3,2,1,37,3,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
00-0032058,T.Coleman,Tevin Coleman,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wiu4r7bvhcafs9vamqc",2017,REG,ATL,15,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,156,628,5,1,0,27,-18.6409663669943,0,14,13,6,1,27,39,299,3,0,0,175,218,13,11.7008423495841,0,15,5,4,0,1.70857142857143,0.0754352030947776,0.0366876310272537,0.138834146361244,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,140.7,167.7
00-0032059,P.Williams,P.J. Williams,S,DB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/owfturrb6icqusmtrncf",2017,REG,NO,13,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,34,0,13,1,2,0,0,0,0,2,7,9,0,0,0,0,0,0,0,0,0,5,102,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
00-0032060,E.Harold,Eli Harold,LB,LB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zcidw2i77xub1zi48xoc",2017,REG,SF,15,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,24,2,8,4,21,0,2,14,4,0,0,0,0,0,0,0,0,0,0,0,0,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
00-0032061,X.Cooper,Xavier Cooper,DE,DL,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sjpbunvkabnnwhiwgngt",2017,REG,NYJ,8,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,7,0,10,2,7,0,1.5,9,6,0,0,1,0,0,0,0,0,0,0,0,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
00-0032062,B.Bell,Blake Bell,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/eqrmmjto8koqqc9j2kjj",2017,REG,MIN,3,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,3,4,19,0,0,0,6,12,1,-1.09460374766774,1,1,0,0,0,3.16666666666667,0.00767754318618042,0.00149775336994508,0.0125647421382322,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,3.9,6.9
00-0032063,M.Davis,Mike Davis,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/csrqinegeyunycijua2q",2017,REG,SEA,6,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,68,240,0,0,0,11,-19.5154304143409,0,10,8,3,0,15,18,131,0,0,0,-37,168,6,2.28870544140227,0,5,3,3,0,-3.54054054054054,0.0342205323193916,-0.00680272108843537,0.0465688937171827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,37.1,52.1
00-0032065,B.Pinion,Bradley Pinion,P,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/g6zs1z59umevxxtqc35z",2017,REG,SF,16,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,75,0,59,3255,31,8,10,1,23,33,138,1,3097,0,0
00-0032069,D.Smith,Derron Smith,FS,DB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vnie5kfh34yxtvdqb2yl",2017,REG,CLE,5,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
00-0032071,T.Brown,Trent Brown,OT,OL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/r0l3rruzqunyqlt0lrzm",2017,REG,SF,6,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,40,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
00-0032081,N.Dzubnar,Nick Dzubnar,LB,LB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fvvyeowlfnxgybavjmaz",2017,REG,LAC,10,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,11,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
00-0032084,C.Grant,Curtis Grant,LB,LB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xri8ycuwrebmzpnwyjpi",2017,REG,NYG,7,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,10,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
00-0032087,J.Lambo,Josh Lambo,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kvqztgsqkm1bp6auhenp",2017,REG,JAX,10,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,20,1,0,56,0.95,0,2,11,4,2,0,0,0,0,1,0,0,42;33;32;56;25;34;30;38;39;43;30;23;39;38;51;32;38;45;41,41,,709,41,0,22,24,1,1,0.916666666666667,1,1,0,0,30,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
00-0032094,T.Adams,Tyrell Adams,LB,LB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ti4tf8pz8netweld38ye",2017,REG,LV,5,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,10,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
00-0032098,D.Brown,Daniel Brown,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fnhg5hbp5sjn3uuanqua",2017,REG,CHI,10,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,13,20,129,0,0,0,151,46,9,3.73972588362274,0,7,2,0,0,0.85430463576159,0.0427350427350427,0.043303699455119,0.0944151537211474,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,12.9,25.9
00-0032102,S.Anthony,Stephone Anthony,LB,LB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tk2cy125ubb6lluib5ob",2017,REG,MIA,5,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,12,0,3,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
00-0032103,D.Perryman,Denzel Perryman,MLB,LB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fqxyjc6skhaprcaiknpj",2017,REG,LAC,6,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,22,3,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
00-0032104,A.Abdullah,Ameer Abdullah,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jvkgnlj5fn16mnmdyr4i",2017,REG,DET,14,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,165,552,4,2,1,24,-36.8281672577141,0,13,9,5,0,25,35,162,1,0,0,53,146,13,3.1321236112231,0,7,2,1,0,3.05660377358491,0.0619469026548673,0.011620258715194,0.101054535082937,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,8,179,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,99.4,124.4
00-0032107,A.Blackson,Angelo Blackson,DE,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fqkyimdahqjlnqu60zqf",2017,REG,HOU,7,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,6,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
00-0032109,K.Alexander,Kwon Alexander,MLB,LB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rccrvhqts2qk8ycjqfmz",2017,REG,TB,12,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,58,12,27,6,18,1,0,0,3,3,70,4,0,0,0,0,0,0,0,0,0,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
00-0032110,K.Emanuel,Kyle Emanuel,OLB,LB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tz05qfsq8e1aojifnges",2017,REG,LAC,15,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,13,8,13,1,4,0,1.5,8,2,1,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
00-0032112,J.Nelson,J.J. Nelson,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rdpp1eiaqse92yvujbs0",2017,REG,ARI,16,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,3,37,0,0,0,2,2.45579954772256,0,2,2,0,0,29,61,508,2,1,1,1051,59,21,-11.6407535749383,0,24,13,6,2,0.483349191246432,0.103040540540541,0.180988462200792,0.281252734351365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,1,0,1,1,1,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,64.5,93.5
00-0032114,D.Mount,Deiontrez Mount,LB,LB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/i3moaamtdkksodebqt0h",2017,REG,DEN,3,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,5,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
00-0032115,K.Clay,Kaelin Clay,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/u1beu9elu48ry0b1rzjl",2017,REG,CAR,13,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,3,27,0,0,0,1,0.0765453724889085,0,1,1,1,0,6,20,85,0,0,0,338,20,5,-2.08018096411251,0,5,1,1,0,0.251479289940828,0.0427350427350427,0.0818996850012115,0.121432343603412,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,1,10,1,2,0,3,1,19,149,3,52,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,17.2,23.2
00-0032116,D.Philon,Darius Philon,DT,DL,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gryzow4eritmhhvoqhwz",2017,REG,LAC,16,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,12,4,15,6,29,1,4.5,26,9,0,0,1,0,0,0,0,0,0,0,0,0,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
00-0032117,N.O'Leary,Nick O'Leary,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jdldbwkjrk76mwertzfx",2017,REG,BUF,13,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,22,32,322,2,1,1,360,120,14,16.0541535515681,0,12,8,7,0,0.894444444444445,0.0683760683760684,0.087230433729101,0.163625406174473,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20,1,0,0,1,1,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,42.2,64.2
00-0032120,N.Sterling,Neal Sterling,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zeft21ybfc5pjye3lmq2",2017,REG,NYJ,6,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,6,11,82,0,0,0,96,42,5,4.20097863703268,0,3,1,1,0,0.854166666666667,0.0221774193548387,0.0243592996701345,0.0503176388013522,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,8.2,14.2
